payment_id,payment_order_id,payment_amount,payment_fee,payment_method,payment_status
4440954,68869491,401160,0,MEAL_BENEFIT,PAID
4439761,68869494,446800,12080,ONLINE,PAID
4439768,68869714,399200,10760,ONLINE,PAID
4439771,68869769,567600,15320,ONLINE,PAID
4439776,68869881,632800,17080,ONLINE,PAID
4439777,68869883,573200,15480,ONLINE,PAID
4440784,68869917,497200,7440,DEBIT,PAID
4439780,68869933,478800,9560,ONLINE,PAID
4439786,68869999,862000,23280,ONLINE,PAID
4439789,68870057,287200,4320,ONLINE,PAID
4439795,68870193,537200,14520,ONLINE,PAID
4439796,68870196,1034000,27920,ONLINE,PAID
4439797,68870197,234400,3520,ONLINE,PAID
4439798,68870198,121600,1840,ONLINE,PAID
4439800,68870231,414800,11200,ONLINE,PAID
4439801,68870232,93960,1400,ONLINE,PAID
4439802,68870232,60000,0,VOUCHER,PAID
4439805,68870266,502800,13560,ONLINE,PAID
4439810,68870297,724800,19560,ONLINE,PAID
4439815,68870324,315600,4720,ONLINE,PAID
4439816,68870351,279200,7520,ONLINE,PAID
4439818,68870389,842800,22760,ONLINE,PAID
4439819,68870391,846000,22840,ONLINE,PAID
4439820,68870394,427200,11520,ONLINE,PAID
4439821,68870396,271200,7320,ONLINE,PAID
4439832,68870532,925200,25000,ONLINE,PAID
4439833,68870572,115600,1520,ONLINE,PAID
4441842,68870700,345200,0,MEAL_BENEFIT,PAID
4439843,68870701,356800,9640,ONLINE,PAID
4439845,68870705,706400,19080,ONLINE,PAID
4439846,68870741,1074400,29000,ONLINE,PAID
4439847,68870745,489200,13200,ONLINE,PAID
4439848,68870784,207200,4160,ONLINE,PAID
4439853,68870926,461200,12440,ONLINE,PAID
4439855,68870930,459200,6880,ONLINE,PAID
4439856,68870931,135200,2040,ONLINE,PAID
4439857,68870937,550600,14880,ONLINE,PAID
4439862,68870974,143600,2160,ONLINE,PAID
4439863,68870976,347200,9360,ONLINE,PAID
4439864,68870977,467200,12600,ONLINE,PAID
4439870,68871039,210400,3160,ONLINE,PAID
4439873,68871060,578000,8080,ONLINE,PAID
4441385,68871062,247200,3720,DEBIT,PAID
4439874,68871072,183200,2760,ONLINE,PAID
4439877,68871162,347200,9360,ONLINE,PAID
4440469,68871494,431200,6480,CREDIT,PAID
4439899,68871514,847200,22880,ONLINE,PAID
4439903,68871520,881400,23800,ONLINE,PAID
4439904,68871525,489200,13200,ONLINE,PAID
4439906,68871539,496800,13400,ONLINE,PAID
4439912,68871602,977800,26400,ONLINE,PAID
4439913,68871606,446000,12040,ONLINE,PAID
4439914,68871654,786800,21240,ONLINE,PAID
4439917,68871658,721000,19480,ONLINE,PAID
4439919,68871662,619200,16720,ONLINE,PAID
4440906,68871740,1344800,20160,DEBIT,PAID
4439927,68871791,185200,2600,ONLINE,PAID
4439928,68871794,437000,11800,ONLINE,PAID
4439929,68871794,40000,0,VOUCHER,PAID
4439933,68871860,507600,13720,ONLINE,PAID
4439934,68871861,247600,3720,ONLINE,PAID
4439937,68871940,131200,1960,ONLINE,PAID
4439938,68872000,305200,4560,ONLINE,PAID
4439939,68872001,238400,3560,ONLINE,PAID
4439942,68872093,206360,3080,ONLINE,PAID
4439945,68872185,347200,9360,ONLINE,PAID
4439947,68872270,594800,8920,ONLINE,PAID
4439948,68872288,367200,9920,ONLINE,PAID
4439951,68872294,331400,8960,ONLINE,PAID
4439961,68872646,315400,8520,ONLINE,PAID
4440659,68872748,1078000,16160,DEBIT,PAID
4440811,68872906,111600,1680,DEBIT,PAID
4439970,68872914,801600,21640,ONLINE,PAID
4440832,68872981,279200,4200,DEBIT,PAID
4441038,68873001,3676000,55160,ONLINE,PAID
4440572,68873323,159600,2080,DEBIT,PAID
4439987,68873326,137960,2080,ONLINE,PAID
4439988,68873329,839200,12600,ONLINE,PAID
4439989,68873331,522800,14120,ONLINE,PAID
4439992,68873375,641200,17320,ONLINE,PAID
4439994,68873435,410800,5360,ONLINE,PAID
4439997,68873465,281600,7600,ONLINE,PAID
4439998,68873467,474800,12800,ONLINE,PAID
4440002,68873503,226800,3400,ONLINE,PAID
4441765,68873508,275600,4120,DEBIT_STORE,PAID
4440005,68873593,199600,5400,ONLINE,PAID
4440008,68873671,441200,11920,ONLINE,PAID
4440009,68873750,367200,9920,ONLINE,PAID
4440014,68873845,714000,19280,ONLINE,PAID
4440017,68873905,722400,19520,ONLINE,PAID
4440018,68873923,255600,0,ONLINE,PAID
4440019,68873975,414800,6240,ONLINE,PAID
4440021,68874034,867600,13000,ONLINE,PAID
4440024,68874037,582800,8760,ONLINE,PAID
4440027,68874097,398800,10760,ONLINE,PAID
4440028,68874157,704800,9880,ONLINE,PAID
4440030,68874162,883000,23840,ONLINE,PAID
4440037,68874330,639600,17280,ONLINE,PAID
4440038,68874331,298800,5960,ONLINE,PAID
4440040,68874380,373960,5600,ONLINE,PAID
4440041,68874380,48000,0,VOUCHER,PAID
4441645,68874546,108000,1640,DEBIT_STORE,PAID
4440046,68874584,631000,17040,ONLINE,PAID
4440049,68874589,231200,6240,ONLINE,PAID
4440050,68874597,535200,14440,ONLINE,PAID
4440054,68874700,715600,19320,ONLINE,PAID
4440063,68874888,477000,12880,ONLINE,PAID
4440064,68874890,357200,5000,ONLINE,PAID
4440066,68874917,841200,22720,ONLINE,PAID
4440068,68874922,239600,3120,ONLINE,PAID
4440071,68874954,951800,25680,ONLINE,PAID
4440072,68874983,401200,10840,ONLINE,PAID
4440075,68875036,1229200,33200,ONLINE,PAID
4440076,68875037,131200,1960,ONLINE,PAID
4440077,68875096,615200,16600,ONLINE,PAID
4440078,68875151,331600,8960,ONLINE,PAID
4440083,68875211,115600,1720,ONLINE,PAID
4440086,68875255,646800,17480,ONLINE,PAID
4440087,68875257,308400,4320,ONLINE,PAID
4440089,68875347,347200,9360,ONLINE,PAID
4440097,68875564,347200,9360,ONLINE,PAID
4440111,68875743,523600,14120,ONLINE,PAID
4440112,68875747,743760,11160,ONLINE,PAID
4440116,68875852,706000,19080,ONLINE,PAID
4440117,68875888,563000,15200,ONLINE,PAID
4440118,68875922,327200,8840,ONLINE,PAID
4440120,68875925,347200,9360,ONLINE,PAID
4440124,68875968,720800,19480,ONLINE,PAID
4440128,68876094,314400,4720,ONLINE,PAID
4440127,68876095,910200,24560,ONLINE,PAID
4440875,68876171,239600,3600,DEBIT,PAID
4440900,68876182,458800,6880,CREDIT,PAID
4440131,68876184,1843600,49760,ONLINE,PAID
4440134,68876229,397000,10720,ONLINE,PAID
4440140,68876324,139600,2080,ONLINE,PAID
4440145,68876347,20000,0,VOUCHER,PAID
4440853,68876347,111600,1680,DEBIT,PAID
4440150,68876418,843200,12640,ONLINE,PAID
4440785,68876479,288400,4040,DEBIT,PAID
4440154,68876505,150800,2280,ONLINE,PAID
4440159,68876553,771680,11560,ONLINE,PAID
4440161,68876566,100000,1520,ONLINE,PAID
4440979,68876581,787200,11800,CREDIT,PAID
4440163,68876592,703400,19000,ONLINE,PAID
4440164,68876649,411600,5760,ONLINE,PAID
4440176,68876786,347200,9360,ONLINE,PAID
4440177,68876788,203960,3040,ONLINE,PAID
4440178,68876789,599600,16200,ONLINE,PAID
4440179,68876840,184800,2600,ONLINE,PAID
4440182,68876875,610400,9160,ONLINE,PAID
4440183,68876904,303200,4560,ONLINE,PAID
4440184,68876906,612800,16560,ONLINE,PAID
4440190,68877110,511200,7680,ONLINE,PAID
4441175,68877122,2247600,33720,CREDIT,PAID
4440191,68877123,642400,9640,ONLINE,PAID
4440193,68877181,298800,4480,ONLINE,PAID
4440195,68877263,563600,8440,ONLINE,PAID
4440199,68877275,697960,10480,ONLINE,PAID
4440200,68877276,578000,15600,ONLINE,PAID
4440201,68877284,199600,3000,ONLINE,PAID
4440202,68877321,315200,8520,ONLINE,PAID
4440203,68877336,278800,4200,ONLINE,PAID
4440205,68877372,677200,18280,ONLINE,PAID
4440211,68877511,171200,0,ONLINE,PAID
4440214,68877564,505600,13640,ONLINE,PAID
4440216,68877565,1509200,40760,ONLINE,PAID
4441839,68877572,826000,12400,MONEY,PAID
4440221,68877657,95600,1440,ONLINE,PAID
4440226,68877773,718800,19400,ONLINE,PAID
4440227,68877774,321600,8680,ONLINE,PAID
4440233,68877804,465200,6960,ONLINE,PAID
4440239,68877972,533200,14400,ONLINE,PAID
4440240,68878149,347200,9360,ONLINE,PAID
4440241,68878268,135600,2040,ONLINE,PAID
4440905,68878387,99600,1280,DEBIT,PAID
4442266,68878695,187600,0,CREDIT_STORE,PAID
4440251,68878715,772400,20840,ONLINE,PAID
4440252,68878738,203200,3040,ONLINE,PAID
4440253,68878795,131200,1960,ONLINE,PAID
4440258,68878925,339200,5080,ONLINE,PAID
4440262,68879057,812800,21960,ONLINE,PAID
4440266,68879064,193200,2880,ONLINE,PAID
4440277,68879257,347200,9360,ONLINE,PAID
4440756,68879285,427600,5760,DEBIT,PAID
4440280,68879288,272880,4080,ONLINE,PAID
4440281,68879289,466800,12600,ONLINE,PAID
4440282,68879340,139600,2080,ONLINE,PAID
4440283,68879343,143200,2160,ONLINE,PAID
4440288,68879381,365200,9880,ONLINE,PAID
4440289,68879411,362000,5440,ONLINE,PAID
4440294,68879437,135200,2040,ONLINE,PAID
4440295,68879439,106800,1600,ONLINE,PAID
4440297,68879461,754400,10560,ONLINE,PAID
4440298,68879488,551200,14880,ONLINE,PAID
4440299,68879489,381200,10280,ONLINE,PAID
4440300,68879533,128000,1920,ONLINE,PAID
4440301,68879535,599600,7800,ONLINE,PAID
4440302,68879543,414800,11200,ONLINE,PAID
4440303,68879546,167200,2520,ONLINE,PAID
4440306,68879586,314600,8480,ONLINE,PAID
4440308,68879602,201200,3000,ONLINE,PAID
4440309,68879631,220800,3320,ONLINE,PAID
4440315,68879746,408800,6120,ONLINE,PAID
4440316,68879748,141600,2120,ONLINE,PAID
4440317,68879759,215600,0,ONLINE,PAID
4440319,68879777,193200,5200,ONLINE,PAID
4440843,68879863,677600,9160,DEBIT,PAID
4440329,68879909,134360,2000,ONLINE,PAID
4440331,68879913,433600,6080,ONLINE,PAID
4440333,68879966,581200,15680,ONLINE,PAID
4440334,68880031,503000,13600,ONLINE,PAID
4440335,68880032,319200,4800,ONLINE,PAID
4440336,68880032,48000,0,VOUCHER,PAID
4440339,68880092,616800,16640,ONLINE,PAID
4440356,68880428,482400,13040,ONLINE,PAID
4440357,68880429,416000,5840,ONLINE,PAID
4440358,68880431,642800,17360,ONLINE,PAID
4440361,68880476,122800,1600,ONLINE,PAID
4440859,68880553,132200,2000,DEBIT,PAID
4440365,68880605,175200,0,ONLINE,PAID
4440366,68880632,194680,2920,ONLINE,PAID
4440367,68880633,701200,18920,ONLINE,PAID
4440369,68880784,253600,0,ONLINE,PAID
4440371,68880815,179200,2320,ONLINE,PAID
4440377,68880980,168000,2520,ONLINE,PAID
4440378,68881041,230800,3480,ONLINE,PAID
4440380,68881126,697000,18800,ONLINE,PAID
4440382,68881133,421200,11360,ONLINE,PAID
4440385,68881197,584400,15760,ONLINE,PAID
4440386,68881197,120000,0,VOUCHER,PAID
4440387,68881200,318800,6360,ONLINE,PAID
4440388,68881202,669600,18080,ONLINE,PAID
4440391,68881332,1012800,27360,ONLINE,PAID
4440392,68881472,1158800,31280,ONLINE,PAID
4440396,68881477,257960,3880,ONLINE,PAID
4440403,68881637,715200,19320,ONLINE,PAID
4440405,68881684,175200,0,ONLINE,PAID
4440412,68881874,219600,3280,ONLINE,PAID
4440414,68881898,300800,4200,ONLINE,PAID
4440418,68881994,414800,11200,ONLINE,PAID
4440423,68882174,451600,12200,ONLINE,PAID
4440425,68882176,566400,15280,ONLINE,PAID
4440426,68882201,559200,15080,ONLINE,PAID
4440428,68882253,187200,2800,ONLINE,PAID
4440429,68882285,556800,15040,ONLINE,PAID
4440433,68882365,40,0,ONLINE,PAID
4440430,68882366,346800,5200,ONLINE,PAID
4440432,68882368,859000,23200,ONLINE,PAID
4440436,68882609,343000,9280,ONLINE,PAID
4441166,68882692,566800,8520,DEBIT,PAID
4440446,68882814,234800,3520,ONLINE,PAID
4440447,68882881,606800,16400,ONLINE,PAID
4440448,68882899,223600,3360,ONLINE,PAID
4440451,68882955,441600,11920,ONLINE,PAID
4441039,68883080,95600,1440,DEBIT,PAID
4440463,68883287,854400,23080,ONLINE,PAID
4440464,68883292,124000,2480,ONLINE,PAID
4440471,68883468,784400,21160,ONLINE,PAID
4440472,68883475,842400,22760,ONLINE,PAID
4440478,68883557,327200,8840,ONLINE,PAID
4440484,68883648,79600,1200,ONLINE,PAID
4440485,68883648,40000,0,VOUCHER,PAID
4440487,68883658,340800,9200,ONLINE,PAID
4440489,68883719,463200,12520,ONLINE,PAID
4440492,68883820,227200,6120,ONLINE,PAID
4440493,68883822,657200,17760,ONLINE,PAID
4440502,68883912,1260000,18920,ONLINE,PAID
4440504,68883949,199200,2600,ONLINE,PAID
4440507,68883952,642800,17360,ONLINE,PAID
4440509,68884020,144000,2160,ONLINE,PAID
4440510,68884038,344000,9280,ONLINE,PAID
4442759,68884067,896800,0,VOUCHER_DC,PAID
4440516,68884102,696600,18800,ONLINE,PAID
4440517,68884104,800400,21600,ONLINE,PAID
4440518,68884107,651200,17600,ONLINE,PAID
4440521,68884112,621200,16760,ONLINE,PAID
4440523,68884152,158000,2360,ONLINE,PAID
4440524,68884153,612400,16520,ONLINE,PAID
4440526,68884160,147600,1920,ONLINE,PAID
4440527,68884204,669200,18080,ONLINE,PAID
4440531,68884347,399200,10760,ONLINE,PAID
4440534,68884442,351200,5280,ONLINE,PAID
4440535,68884474,646800,17480,ONLINE,PAID
4440537,68884533,648800,17520,ONLINE,PAID
4440539,68884591,323400,8720,ONLINE,PAID
4440546,68884750,871200,23520,ONLINE,PAID
4440548,68884826,270800,4080,ONLINE,PAID
4440553,68884889,135600,1760,ONLINE,PAID
4440555,68884963,190000,13320,ONLINE,PAID
4440561,68885005,781200,21080,ONLINE,PAID
4440565,68885104,127200,1920,ONLINE,PAID
4440566,68885104,40000,0,VOUCHER,PAID
4440569,68885201,515200,13920,ONLINE,PAID
4440573,68885424,735200,19840,ONLINE,PAID
4440576,68885478,674600,18200,ONLINE,PAID
4440577,68885479,386400,5800,ONLINE,PAID
4440581,68885528,573200,15480,ONLINE,PAID
4440582,68885529,80400,1200,ONLINE,PAID
4440583,68885535,1202200,32440,ONLINE,PAID
4440585,68885557,457600,0,ONLINE,PAID
4440586,68885575,171200,2240,ONLINE,PAID
4440587,68885644,460000,6920,ONLINE,PAID
4440588,68885698,427200,11520,ONLINE,PAID
4440590,68885755,347200,9360,ONLINE,PAID
4440593,68885794,243200,3640,ONLINE,PAID
4440595,68885805,836200,22560,ONLINE,PAID
4441157,68885876,163200,2440,CREDIT,PAID
4440606,68885906,173600,2600,ONLINE,PAID
4440609,68885930,746400,20160,ONLINE,PAID
4440610,68885936,344840,5160,ONLINE,PAID
4441400,68885985,323200,4840,DEBIT,PAID
4440622,68886069,1472600,29440,ONLINE,PAID
4440623,68886089,151200,2280,ONLINE,PAID
4440625,68886094,598400,16160,ONLINE,PAID
4440627,68886117,143600,2160,ONLINE,PAID
4440629,68886122,535600,0,ONLINE,PAID
4440628,68886126,150000,2120,ONLINE,PAID
4440630,68886145,230800,3480,ONLINE,PAID
4440632,68886169,397000,10720,ONLINE,PAID
4441054,68886233,320800,4800,DEBIT,PAID
4440636,68886241,99600,1480,ONLINE,PAID
4440637,68886241,40000,0,VOUCHER,PAID
4440638,68886286,470800,12720,ONLINE,PAID
4440640,68886330,315280,4720,ONLINE,PAID
4440645,68886469,222800,3360,ONLINE,PAID
4440646,68886471,567400,15320,ONLINE,PAID
4440647,68886480,147400,0,VOUCHER_STORE,PAID
4440650,68886569,371600,5560,ONLINE,PAID
4440651,68886593,776600,20960,ONLINE,PAID
4440655,68886653,601200,16240,ONLINE,PAID
4440658,68886710,215600,3240,ONLINE,PAID
4440660,68886771,634400,9520,ONLINE,PAID
4440663,68886840,806000,12080,ONLINE,PAID
4440664,68886858,350000,5240,ONLINE,PAID
4440666,68886879,761600,20560,ONLINE,PAID
4440667,68886886,505600,13640,ONLINE,PAID
4440668,68886887,256800,3840,ONLINE,PAID
4440672,68887013,495200,13360,ONLINE,PAID
4440673,68887013,32000,0,VOUCHER,PAID
4440674,68887014,605560,9080,ONLINE,PAID
4440679,68887111,200400,2800,ONLINE,PAID
4440682,68887201,556000,15000,ONLINE,PAID
4440686,68887278,431600,11640,ONLINE,PAID
4440688,68887291,321600,4200,ONLINE,PAID
4440689,68887446,215200,3240,ONLINE,PAID
4441489,68887620,143600,2160,DEBIT,PAID
4440690,68887627,40000,0,VOUCHER,PAID
4442751,68887627,188000,0,MEAL_BENEFIT,PAID
4440691,68887630,590800,15960,ONLINE,PAID
4440696,68887736,451600,12200,ONLINE,PAID
4440699,68887746,612800,16560,ONLINE,PAID
4440700,68887867,451600,12200,ONLINE,PAID
4440701,68887868,507400,13680,ONLINE,PAID
4440703,68887947,624800,16880,ONLINE,PAID
4440704,68887950,875600,23640,ONLINE,PAID
4440707,68887991,623000,16840,ONLINE,PAID
4440708,68887992,876800,23680,ONLINE,PAID
4440712,68888102,726600,19600,ONLINE,PAID
4440715,68888175,123600,1840,ONLINE,PAID
4440718,68888225,103200,1560,ONLINE,PAID
4440719,68888225,40000,0,VOUCHER,PAID
4440720,68888234,406800,6120,ONLINE,PAID
4440721,68888244,1180200,31880,ONLINE,PAID
4440724,68888323,435000,11760,ONLINE,PAID
4440725,68888373,208000,3120,ONLINE,PAID
4440726,68888403,937000,25280,ONLINE,PAID
4440727,68888418,487200,13160,ONLINE,PAID
4440728,68888418,40000,0,VOUCHER,PAID
4440733,68888536,143200,2160,ONLINE,PAID
4440739,68888961,726600,19600,ONLINE,PAID
4440744,68889166,690400,18640,ONLINE,PAID
4440745,68889167,279200,3640,ONLINE,PAID
4440747,68889206,339200,5080,ONLINE,PAID
4441605,68889251,399600,6000,DEBIT,PAID
4440750,68889253,1231200,33240,ONLINE,PAID
4441318,68889288,199200,3000,DEBIT,PAID
4440751,68889412,563200,15200,ONLINE,PAID
4440752,68889456,131600,1960,ONLINE,PAID
4440754,68889509,578800,15640,ONLINE,PAID
4442668,68889510,127200,1640,DEBIT_STORE,PAID
4440760,68889616,299200,8080,ONLINE,PAID
4440764,68889700,495200,13360,ONLINE,PAID
4440765,68889703,713600,19280,ONLINE,PAID
4440770,68889829,132840,2000,ONLINE,PAID
4440771,68889843,271200,4080,ONLINE,PAID
4440772,68889920,150800,2280,ONLINE,PAID
4440775,68890082,581200,15680,ONLINE,PAID
4441921,68890083,266000,0,MEAL_BENEFIT,PAID
4440778,68890231,399200,6000,ONLINE,PAID
4440782,68890246,207600,0,ONLINE,PAID
4440780,68890292,131200,1960,ONLINE,PAID
4440781,68890293,653200,17640,ONLINE,PAID
4440788,68890454,303960,4560,ONLINE,PAID
4440792,68890614,347200,9360,ONLINE,PAID
4440798,68890833,323200,4840,ONLINE,PAID
4440800,68890835,466800,12600,ONLINE,PAID
4440803,68890983,185200,2600,ONLINE,PAID
4440804,68890986,66000,1000,ONLINE,PAID
4440805,68890986,48000,0,VOUCHER,PAID
4440807,68891013,171200,2560,ONLINE,PAID
4440809,68891131,347200,9360,ONLINE,PAID
4440810,68891132,381200,10280,ONLINE,PAID
4440814,68891215,242400,3640,ONLINE,PAID
4440815,68891225,236000,0,ONLINE,PAID
4441378,68891355,510400,7160,CREDIT,PAID
4441272,68891372,279600,4200,DEBIT,PAID
4440819,68891390,514800,13880,ONLINE,PAID
4440827,68891522,98400,1480,ONLINE,PAID
4440830,68891570,234800,6320,ONLINE,PAID
4440837,68891768,324400,4560,ONLINE,PAID
4440838,68891769,984200,26560,ONLINE,PAID
4440839,68891780,489600,6840,ONLINE,PAID
4440840,68891823,530400,7960,ONLINE,PAID
4440845,68891958,235240,3520,ONLINE,PAID
4440846,68891992,558800,15080,ONLINE,PAID
4440847,68891994,967200,26120,ONLINE,PAID
4440848,68891996,679200,18320,ONLINE,PAID
4440855,68892110,178800,2680,ONLINE,PAID
4440858,68892446,163200,2440,ONLINE,PAID
4440860,68892657,347200,9360,ONLINE,PAID
4440861,68892664,533200,14400,ONLINE,PAID
4440862,68892725,100000,1520,ONLINE,PAID
4440867,68892833,497200,13440,ONLINE,PAID
4440870,68892991,448800,6720,ONLINE,PAID
4440871,68892991,48000,0,VOUCHER,PAID
4440879,68893249,397000,10720,ONLINE,PAID
4440881,68893302,792800,21400,ONLINE,PAID
4440882,68893316,147600,0,ONLINE,PAID
4440886,68893364,142720,2160,ONLINE,PAID
4440883,68893413,492800,13320,ONLINE,PAID
4440885,68893435,226400,3400,ONLINE,PAID
4440887,68893451,268000,4040,ONLINE,PAID
4440893,68893591,676400,18280,ONLINE,PAID
4440895,68893707,289600,4360,ONLINE,PAID
4440896,68893708,140000,2120,ONLINE,PAID
4440902,68894024,642600,17360,ONLINE,PAID
4440907,68894231,1168200,31560,ONLINE,PAID
4440912,68894444,247200,6680,ONLINE,PAID
4440915,68894457,421200,11360,ONLINE,PAID
4440918,68894537,920600,24840,ONLINE,PAID
4440919,68894642,520600,14040,ONLINE,PAID
4440923,68894723,115200,1720,ONLINE,PAID
4440925,68894778,327200,8840,ONLINE,PAID
4440926,68894779,519200,14000,ONLINE,PAID
4440932,68894918,372000,5600,ONLINE,PAID
4440937,68894998,137960,2080,ONLINE,PAID
4440938,68895069,194400,2720,ONLINE,PAID
4440939,68895074,256400,3840,ONLINE,PAID
4440941,68895146,322800,4840,ONLINE,PAID
4440944,68895171,590000,15920,ONLINE,PAID
4440947,68895180,207600,2680,ONLINE,PAID
4440951,68895277,279600,4200,ONLINE,PAID
4440952,68895309,255200,3840,ONLINE,PAID
4441778,68895499,316800,4440,DEBIT,PAID
4440955,68895521,553200,14920,ONLINE,PAID
4440956,68895539,171600,2560,ONLINE,PAID
4440960,68895617,862000,23280,ONLINE,PAID
4440962,68895649,211200,3160,ONLINE,PAID
4440964,68895652,655200,17680,ONLINE,PAID
4440965,68895653,177200,2480,ONLINE,PAID
4440968,68895688,161600,4360,ONLINE,PAID
4440970,68895747,446400,6680,ONLINE,PAID
4440971,68895754,65600,1000,ONLINE,PAID
4440973,68895801,120000,1800,ONLINE,PAID
4440978,68895879,279600,4200,ONLINE,PAID
4440988,68896064,405200,10960,ONLINE,PAID
4441301,68896090,142800,2840,DEBIT,PAID
4440994,68896161,780400,21080,ONLINE,PAID
4440998,68896305,139600,2080,ONLINE,PAID
4441001,68896314,340000,5120,ONLINE,PAID
4441005,68896414,621200,16760,ONLINE,PAID
4441008,68896452,491600,13280,ONLINE,PAID
4441012,68896454,581200,15680,ONLINE,PAID
4441013,68896486,279200,4200,ONLINE,PAID
4441014,68896496,167600,2520,ONLINE,PAID
4441015,68896499,465600,7000,ONLINE,PAID
4441021,68896648,546400,14760,ONLINE,PAID
4441024,68896724,586400,15840,ONLINE,PAID
4441030,68896774,395600,5520,ONLINE,PAID
4441226,68896871,47600,720,CREDIT,PAID
4441037,68897038,321200,8680,ONLINE,PAID
4441040,68897089,483600,13040,ONLINE,PAID
4441045,68897168,845000,22800,ONLINE,PAID
4441046,68897168,47600,0,VOUCHER,PAID
4441051,68897303,202800,3040,ONLINE,PAID
4441053,68897306,120800,1800,ONLINE,PAID
4441056,68897346,486800,7320,ONLINE,PAID
