order_id,store_id,channel_id,payment_order_id,delivery_order_id,order_status,order_amount,order_delivery_fee,order_delivery_cost,order_created_hour,order_created_minute,order_created_month,order_created_day,order_moment_created,order_metric_collected_time,order_metric_paused_time,order_metric_production_time,order_metric_walking_time,order_metric_expediton_speed_time,order_metric_transit_time,order_metric_cycle_time
69902368,931,5,69902368,69902368,FINISHED,238400,27600,24000,23,23,7,1,1/7/2023 23:23,1.52,7.4,12.63,1.52,8.92,7.35,28.9
69902397,294,5,69902397,69902397,FINISHED,632800,39600,36080,23,23,7,1,1/7/2023 23:23,0.52,10.77,23.8,4.37,15.13,18.75,57.67
69902451,1119,5,69902451,69902451,FINISHED,127600,0,41320,23,24,7,1,1/7/2023 23:24,1.63,2.48,7.53,5.48,7.98,19.55,35.07
69902486,409,5,69902486,69902486,FINISHED,254000,0,36840,23,24,7,1,1/7/2023 23:24,8.83,0.35,18.78,11.4,11.75,15.42,45.95
69902595,149,5,69902595,69902595,FINISHED,453600,47600,13480,23,24,7,1,1/7/2023 23:24,3.65,20.75,17.85,3.73,24.48,12.62,54.95
69902597,53,5,69902597,69902597,FINISHED,449200,27600,24000,23,24,7,1,1/7/2023 23:24,0.12,6.07,15.77,0.13,6.2,21.25,43.22
69902598,84,5,69902598,69902598,FINISHED,223600,0,24000,23,24,7,1,1/7/2023 23:24,1.4,5.05,10.42,1.42,6.47,24.05,40.95
69902684,659,5,69902684,69902684,FINISHED,302000,47600,36520,23,24,7,1,1/7/2023 23:24,,3.6,,,,24.82,52.13
69902686,495,5,69902686,69902686,FINISHED,399600,47600,24000,23,24,7,1,1/7/2023 23:24,2.23,3.38,6.03,3.03,6.42,14.95,27.4
69902770,3070,5,69902770,69902770,FINISHED,143200,0,32000,23,24,7,1,1/7/2023 23:24,1.05,1.33,10.32,1.07,2.4,7.43,20.17
69902882,1037,5,69902882,69902882,FINISHED,853200,47600,32000,23,24,7,1,1/7/2023 23:24,1.67,5.15,18.42,5,10.17,11.93,40.52
69903070,149,5,69903070,69903070,FINISHED,403200,47600,24000,23,25,7,1,1/7/2023 23:25,1.37,30.88,22.7,1.48,32.37,23.13,78.2
69903211,658,5,69903211,69903211,FINISHED,779600,47600,24000,23,25,7,1,1/7/2023 23:25,5.37,12.32,16.1,7.93,20.25,35.65,72
69903213,294,5,69903213,69903213,FINISHED,341600,27600,24000,23,25,7,1,1/7/2023 23:25,0.22,2.58,11.07,3.6,6.18,9.02,26.27
69903295,2545,17,69903295,69903295,FINISHED,596000,39600,24000,23,25,7,1,1/7/2023 23:25,,,,,,17.37,75.82
69903321,417,5,69903321,69903321,FINISHED,571600,47600,32000,23,25,7,1,1/7/2023 23:25,2.2,2.12,7.88,4.98,7.12,13.42,28.4
69903355,590,5,69903355,69903355,FINISHED,424000,0,50520,23,26,7,1,1/7/2023 23:26,1.22,1.97,22.92,6.27,8.23,21.05,52.2
69903369,274,5,69903369,69903369,FINISHED,333600,47600,32000,23,26,7,1,1/7/2023 23:26,2.3,1.68,16.65,2.45,4.13,29.78,50.57
69903371,294,5,69903371,69903371,FINISHED,394400,27600,24000,23,26,7,1,1/7/2023 23:26,0.15,3.52,27.37,4.72,8.25,7.55,43.17
69903418,1406,5,69903418,69903418,CANCELED,177600,39600,33520,23,26,7,1,1/7/2023 23:26,1.53,3.93,5.65,1.57,5.48,21.05,32.18
69903434,616,15,69903434,69903434,FINISHED,67600,11960,24000,23,26,7,1,1/7/2023 23:26,0.85,0.75,0.88,1.23,1.98,12.38,15.25
69903459,933,5,69903459,69903459,FINISHED,182800,23600,32600,23,26,7,1,1/7/2023 23:26,4.1,1.1,14.27,5.18,6.28,11.58,32.12
69903478,149,5,69903478,69903478,FINISHED,559000,47600,32440,23,26,7,1,1/7/2023 23:26,1.97,12.15,20.17,2,14.15,12.55,46.87
69903479,53,5,69903479,69903479,FINISHED,251600,27600,24000,23,26,7,1,1/7/2023 23:26,0.43,10.97,18.87,0.45,11.42,10.58,40.87
69903495,864,15,69903495,69903495,FINISHED,235200,23600,22800,23,27,7,1,1/7/2023 23:27,0.48,1.47,8.27,0.58,2.03,7.02,17.33
69903499,339,5,69903499,69903499,FINISHED,162000,0,24000,23,27,7,1,1/7/2023 23:27,0.3,2.93,9.07,2.07,5,12.18,26.25
69903538,2439,15,69903538,69903538,FINISHED,399600,0,24000,23,27,7,1,1/7/2023 23:27,1.05,3.53,23.3,1.45,4.98,10.62,38.9
69903591,53,5,69903591,69903591,FINISHED,590000,39600,36000,23,27,7,1,1/7/2023 23:27,1.27,2.75,16.3,1.28,4.03,16.67,37
69903592,417,5,69903592,69903592,FINISHED,555600,47600,24000,23,27,7,1,1/7/2023 23:27,1.1,0.97,14.63,3.33,4.3,12.1,31.02
69903649,658,5,69903649,69903649,FINISHED,583600,47600,45280,23,27,7,1,1/7/2023 23:27,2.07,1.7,16.97,4.62,6.3,23.83,47.1
69903650,274,5,69903650,69903650,FINISHED,417600,47600,32520,23,27,7,1,1/7/2023 23:27,4.98,0.37,27.88,5.05,5.42,15.68,48.98
69903651,409,5,69903651,69903651,FINISHED,601600,0,32000,23,27,7,1,1/7/2023 23:27,9.47,0.08,2.32,11.65,11.73,6.02,20.07
69903653,149,5,69903653,69903653,FINISHED,761600,47600,36520,23,27,7,1,1/7/2023 23:27,2.9,2.67,25.52,2.92,5.58,33.13,64.23
69903654,933,5,69903654,69903654,FINISHED,254800,23600,33440,23,27,7,1,1/7/2023 23:27,5.22,1.05,13.08,5.3,6.35,15.58,35.03
69903675,56,5,69903675,69903675,FINISHED,110000,27600,24000,23,28,7,1,1/7/2023 23:28,0.75,5.75,9.85,0.78,6.53,10.88,27.27
69903677,2149,5,69903677,69903677,FINISHED,184000,17960,30400,23,28,7,1,1/7/2023 23:28,0.8,2.12,12.9,2.53,4.65,12.45,30
69903678,3097,5,69903678,69903678,FINISHED,286400,0,24000,23,28,7,1,1/7/2023 23:28,1.67,4.75,8.98,1.73,6.48,6.57,22.03
69903700,417,5,69903700,69903700,FINISHED,379400,47600,39640,23,28,7,1,1/7/2023 23:28,1.17,2.42,13.48,3.27,5.7,10.93,30.1
69903751,3641,5,69903751,69903751,FINISHED,292000,0,80400,23,29,7,1,1/7/2023 23:29,1.4,1.28,14.1,4.27,5.55,22.22,41.87
69903912,3071,5,69903912,69903912,FINISHED,243200,35600,44960,23,29,7,1,1/7/2023 23:29,1.73,2.42,14.42,2.23,4.65,19.02,38.08
69903957,56,5,69903957,69903957,CANCELED,135000,27600,32000,23,29,7,1,1/7/2023 23:29,3.72,1.58,12.18,3.73,5.33,28.13,45.65
69904165,345,5,69904165,69904165,FINISHED,191600,39600,24000,23,30,7,1,1/7/2023 23:30,1.83,5.02,14.2,3.03,8.05,15.57,37.82
69904186,8,5,69904186,69904186,FINISHED,120000,0,22800,23,30,7,1,1/7/2023 23:30,0.85,1.58,14.75,0.95,2.52,18.18,35.47
69904265,587,13,69904265,69904265,FINISHED,726000,23600,32000,23,30,7,1,1/7/2023 23:30,0.23,8.4,20.22,0.32,8.72,18.3,47.23
69904434,1037,5,69904434,69904434,FINISHED,299600,47600,0,23,30,7,1,1/7/2023 23:30,7.52,23.63,4.77,7.63,31.27,1453.07,1489.1
69904435,658,5,69904435,69904435,FINISHED,764800,47600,24000,23,30,7,1,1/7/2023 23:30,4.88,0.28,19.43,10.62,10.9,9.62,39.95
69904705,56,5,69904705,69904705,FINISHED,138000,27600,24000,23,31,7,1,1/7/2023 23:31,5.1,1.68,8.75,5.12,6.8,1.12,16.65
69904712,357,5,69904712,69904712,FINISHED,606400,32000,42400,23,31,7,1,1/7/2023 23:31,1.75,1.48,28.48,5.28,6.77,35.02,70.28
69904800,236,5,69904800,69904800,FINISHED,549600,47600,24000,23,31,7,1,1/7/2023 23:31,2.57,5.67,17.5,6.15,11.82,8.2,37.53
69904968,53,5,69904968,69904968,FINISHED,315200,27600,24000,23,32,7,1,1/7/2023 23:32,0.55,21.73,16.45,0.55,22.28,8.82,47.55
69904970,676,5,69904970,69904970,FINISHED,841400,47600,32000,23,32,7,1,1/7/2023 23:32,0.53,5,29.02,0.55,5.55,11.07,45.62
69905155,149,5,69905155,69905155,FINISHED,479200,47600,24000,23,32,7,1,1/7/2023 23:32,1.13,8.15,28.22,1.22,9.37,0.9,38.48
69905157,1057,5,69905157,69905157,FINISHED,203600,47600,39440,23,32,7,1,1/7/2023 23:32,1.07,0.67,15.78,1.75,2.42,12.6,30.78
69905358,886,5,69905358,69905358,FINISHED,135200,19600,32000,23,32,7,1,1/7/2023 23:32,1.17,12.62,8.35,1.18,13.8,17.68,39.83
69905407,100,5,69905407,69905407,FINISHED,287200,0,24000,23,32,7,1,1/7/2023 23:32,2.25,,13.38,2.28,,,53.35
69905619,950,5,69905619,69905619,FINISHED,259200,27600,33560,23,33,7,1,1/7/2023 23:33,1.83,4.82,2.18,1.83,6.67,9.8,18.63
69905669,886,5,69905669,69905669,FINISHED,377200,19600,24000,23,33,7,1,1/7/2023 23:33,6.03,7.38,18.7,6.07,13.45,24.88,57.03
69905884,2439,5,69905884,69905884,FINISHED,343600,0,39200,23,34,7,1,1/7/2023 23:34,0.42,5.28,17.22,1.78,7.07,16.83,41.12
69905954,886,5,69905954,69905954,FINISHED,126000,19600,32000,23,34,7,1,1/7/2023 23:34,1.17,4.9,6.78,1.18,6.08,10.02,22.88
69906203,2156,5,69906203,69906203,FINISHED,239600,51600,47720,23,34,7,1,1/7/2023 23:34,1.97,1.92,17.07,2,3.9,19.9,40.87
69906205,274,5,69906205,69906205,FINISHED,226000,47600,37040,23,34,7,1,1/7/2023 23:34,6.22,2.55,11.12,6.25,8.8,12.27,32.17
69906384,676,5,69906384,69906384,FINISHED,464000,47600,36480,23,35,7,1,1/7/2023 23:35,2.18,0.73,18.2,2.22,2.93,11.35,32.48
69906425,294,5,69906425,69906425,FINISHED,222400,39600,34680,23,35,7,1,1/7/2023 23:35,3.43,0.38,20.28,7.67,8.03,14.73,43.05
69906426,631,5,69906426,69906426,FINISHED,892000,47600,24000,23,35,7,1,1/7/2023 23:35,3,1.32,20.25,4.68,6,14.37,40.63
69906511,1107,13,69906511,69906511,FINISHED,512000,0,52720,23,36,7,1,1/7/2023 23:36,3.48,1.82,10.87,5.08,6.88,36.93,54.68
69906523,1928,15,69906523,69906523,FINISHED,368000,0,200000,23,36,7,1,1/7/2023 23:36,0.55,,11.93,3.07,,,15.53
69906555,2956,1,69906555,69906555,FINISHED,211600,0,34000,23,36,7,1,1/7/2023 23:36,1.58,1,26.18,2.35,3.33,15.47,44.98
69906570,8,5,69906570,69906570,FINISHED,80000,0,22800,23,36,7,1,1/7/2023 23:36,0.97,2.12,9.23,1.05,3.17,6.4,18.8
69906696,1037,5,69906696,69906696,FINISHED,1248600,47600,43360,23,36,7,1,1/7/2023 23:36,1.95,5.4,19.25,4,9.4,26.13,54.78
69906733,975,5,69906733,69906733,FINISHED,407200,0,39760,23,36,7,1,1/7/2023 23:36,2.4,0.57,14.7,3.15,3.73,16.77,35.18
69906783,236,5,69906783,69906783,FINISHED,533600,47600,24000,23,37,7,1,1/7/2023 23:37,0.15,0.95,15.45,5.6,6.55,23.7,45.72
69906790,886,5,69906790,69906790,FINISHED,222800,19600,32280,23,37,7,1,1/7/2023 23:37,5.55,17.57,6.92,5.57,23.12,11.62,41.65
69906866,658,5,69906866,69906866,FINISHED,599400,47600,39800,23,37,7,1,1/7/2023 23:37,0.47,,17.42,,5.5,17.62,40.53
69906949,149,5,69906949,69906949,FINISHED,465600,47600,37520,23,37,7,1,1/7/2023 23:37,,6.88,,,,8.67,42.8
69906950,656,5,69906950,69906950,FINISHED,491200,27600,32200,23,37,7,1,1/7/2023 23:37,0.85,1.77,23.05,0.88,2.67,10.88,36.6
69906951,674,5,69906951,69906951,FINISHED,100000,27600,42600,23,37,7,1,1/7/2023 23:37,2.62,4.35,8.27,3.5,7.85,21.8,37.9
69906975,1119,5,69906975,69906975,FINISHED,394000,0,40880,23,37,7,1,1/7/2023 23:37,1.6,1.05,12,4.1,5.15,21.8,38.95
69907008,676,5,69907008,69907008,FINISHED,207200,47600,34520,23,38,7,1,1/7/2023 23:38,1.62,4.35,17.15,1.63,5.98,19.85,42.98
69907010,274,5,69907010,69907010,FINISHED,207200,47600,37280,23,38,7,1,1/7/2023 23:38,,,17.65,,4.93,31.23,53.82
69907015,2439,5,69907015,69907015,FINISHED,199600,0,45800,23,38,7,1,1/7/2023 23:38,0.37,1.65,14.27,1.07,2.73,11.23,28.23
69907027,294,5,69907027,69907027,FINISHED,134800,39600,70480,23,38,7,1,1/7/2023 23:38,1.72,9.93,15.88,5.05,14.98,24.53,55.4
69907048,84,5,69907048,69907048,FINISHED,187600,0,32000,23,38,7,1,1/7/2023 23:38,0.12,10.35,16.13,0.73,11.08,3.83,31.05
69907065,659,5,69907065,69907065,FINISHED,551000,47600,51800,23,38,7,1,1/7/2023 23:38,13.08,10.27,3.95,14.17,24.42,61.77,90.13
69907067,274,5,69907067,69907067,FINISHED,183600,47600,24000,23,38,7,1,1/7/2023 23:38,3.88,0.03,18.28,3.93,3.97,6.18,28.43
69907086,2112,5,69907086,69907086,FINISHED,199600,0,24000,23,39,7,1,1/7/2023 23:39,0.7,0.98,7.77,1.77,2.75,12.77,23.28
69907146,707,5,69907146,69907146,FINISHED,473200,47600,41440,23,39,7,1,1/7/2023 23:39,5.98,0.05,15.47,9.57,9.6,12.05,37.13
69907172,1037,5,69907172,69907172,FINISHED,1703200,47600,43000,23,39,7,1,1/7/2023 23:39,4.98,6.38,26.38,7.98,14.37,32.4,73.13
69907203,3071,5,69907203,69907203,FINISHED,107600,35600,38120,23,39,7,1,1/7/2023 23:39,2.7,2.47,23.3,2.72,5.18,10.13,38.6
69907217,707,5,69907217,69907217,FINISHED,473600,47600,32000,23,39,7,1,1/7/2023 23:39,3.2,,17.78,,6.9,11.1,35.78
69907260,6,15,69907260,69907260,FINISHED,107600,23600,44760,23,40,7,1,1/7/2023 23:40,0.35,1.8,5.62,0.5,2.32,14.38,22.3
69907532,3468,5,69907532,69907532,FINISHED,359600,0,31800,23,40,7,1,1/7/2023 23:40,1.4,,21.12,,6.4,14.42,41.92
69907572,590,5,69907572,69907572,FINISHED,92000,0,32000,23,41,7,1,1/7/2023 23:41,0.53,0.97,24.57,4.92,5.88,34.02,64.47
69907594,623,5,69907594,69907594,FINISHED,180000,19600,13560,23,41,7,1,1/7/2023 23:41,3,,12.13,,6.17,32.73,51.03
69907665,416,5,69907665,69907665,FINISHED,695600,47600,34960,23,41,7,1,1/7/2023 23:41,1.33,4.18,27.2,2.27,6.45,19.42,53.07
69907788,53,5,69907788,69907788,FINISHED,200000,19600,32000,23,41,7,1,1/7/2023 23:41,1.27,12.42,10.5,1.35,13.77,6.35,30.63
69907791,676,5,69907791,69907791,FINISHED,294000,47600,38280,23,41,7,1,1/7/2023 23:41,2.02,2.02,12.43,2.37,4.38,12.22,29.05
69907971,933,13,69907971,69907971,FINISHED,363680,19600,32000,23,42,7,1,1/7/2023 23:42,1.08,5.23,12.78,1.1,6.35,7.67,26.8
69908051,53,5,69908051,69908051,FINISHED,213200,27600,32000,23,42,7,1,1/7/2023 23:42,0.35,4.08,12.8,0.35,4.45,15.13,32.38
69908055,491,10,69908055,69908055,FINISHED,929760,0,32000,23,42,7,1,1/7/2023 23:42,5,4.75,0.58,5.02,9.77,16.45,26.8
69908140,1556,3,69908140,69908140,CANCELED,819240,60000,0,23,43,7,1,1/7/2023 23:43,,,,,,,
69908147,321,5,69908147,69908147,FINISHED,279600,47600,32000,23,43,7,1,1/7/2023 23:43,2.58,,20.03,,6.52,9.87,36.4
69908251,3071,5,69908251,69908251,FINISHED,258800,0,24000,23,43,7,1,1/7/2023 23:43,1.52,0.98,16.2,2.23,3.23,11.92,31.35
69908363,886,5,69908363,69908363,FINISHED,250800,19600,24000,23,44,7,1,1/7/2023 23:44,6.08,13.95,8.28,6.1,20.05,11.07,39.4
69908374,53,5,69908374,69908374,FINISHED,295200,27600,32000,23,44,7,1,1/7/2023 23:44,0.4,3.53,11.5,0.43,3.95,28.22,43.68
69908376,864,5,69908376,69908376,CANCELED,99600,23600,0,23,44,7,1,1/7/2023 23:44,,,,,,,
69908436,864,5,69908436,69908436,FINISHED,99600,23600,31160,23,44,7,1,1/7/2023 23:44,0.47,1.5,6.63,0.48,1.98,11.55,20.15
69908441,236,5,69908441,69908441,FINISHED,383200,47600,24000,23,44,7,1,1/7/2023 23:44,2.68,4.98,11.28,4.77,9.75,25.33,46.38
69908503,53,5,69908503,69908503,FINISHED,422000,27600,32000,23,44,7,1,1/7/2023 23:44,0.95,10.85,17.6,0.98,11.83,24.27,53.7
69908560,2149,5,69908560,69908560,FINISHED,128000,17960,30400,23,44,7,1,1/7/2023 23:44,2.45,1.83,19.25,2.47,4.3,13,36.55
69908620,2036,5,69908620,69908620,FINISHED,250400,39600,34320,23,44,7,1,1/7/2023 23:44,0.93,0.83,10.15,3.37,4.2,11.42,25.77
69908621,415,5,69908621,69908621,FINISHED,371600,47600,24000,23,44,7,1,1/7/2023 23:44,1.65,0.38,21.83,7.78,8.17,27.85,57.85
69908747,707,5,69908747,69908747,FINISHED,369200,47600,45760,23,45,7,1,1/7/2023 23:45,0.77,0.98,15.37,4.43,5.42,17.57,38.35
69908948,590,5,69908948,69908948,FINISHED,140000,0,13200,23,45,7,1,1/7/2023 23:45,4.3,0.78,31.33,8.58,9.37,11.2,51.92
69908970,1057,5,69908970,69908970,FINISHED,349400,47600,34480,23,45,7,1,1/7/2023 23:45,2.28,1.92,13.4,2.58,4.5,10.83,28.72
69909020,361,5,69909020,69909020,FINISHED,304000,47600,41280,23,45,7,1,1/7/2023 23:45,1.87,1.9,26.85,6.07,7.97,12.78,47.6
69909064,2439,15,69909064,69909064,FINISHED,279200,0,32000,23,45,7,1,1/7/2023 23:45,0.4,3.1,12.87,0.72,3.82,19.27,35.95
69909113,3071,5,69909113,69909113,FINISHED,79200,0,32000,23,46,7,1,1/7/2023 23:46,1.53,5,4.58,1.53,6.52,11.07,22.17
69909135,785,5,69909135,69909135,FINISHED,117600,20000,24000,23,46,7,1,1/7/2023 23:46,3.18,6.17,4.52,4.4,10.57,15.15,30.23
69909171,495,5,69909171,69909171,FINISHED,622800,47600,34120,23,46,7,1,1/7/2023 23:46,0.83,1.92,13.8,3.27,5.18,11.22,30.2
69909173,676,5,69909173,69909173,FINISHED,532000,47600,12640,23,46,7,1,1/7/2023 23:46,1.53,0.73,16.52,1.83,2.57,9.42,28.52
69909216,8,13,69909216,69909216,FINISHED,192000,23600,51640,23,46,7,1,1/7/2023 23:46,0.5,1.3,12.68,0.53,1.82,21.68,36.18
69909270,563,15,69909270,69909270,FINISHED,96000,0,41040,23,46,7,1,1/7/2023 23:46,,,0.37,,2,10.72,13.07
69909376,931,5,69909376,69909376,FINISHED,123600,27600,12640,23,47,7,1,1/7/2023 23:47,2.68,2.73,15.23,2.7,5.43,20.37,41.03
69909461,274,5,69909461,69909461,FINISHED,850400,47600,33200,23,47,7,1,1/7/2023 23:47,,,23.55,,9.9,15.95,49.42
69909507,2156,5,69909507,69909507,FINISHED,281600,0,30400,23,47,7,1,1/7/2023 23:47,1.7,2.48,21.77,1.72,4.2,9.27,35.23
69909542,390,15,69909542,69909542,FINISHED,263600,31600,32000,23,47,7,1,1/7/2023 23:47,3.52,0.82,10.13,3.55,4.37,7.62,22.1
69909579,100,5,69909579,69909579,FINISHED,147200,0,32520,23,47,7,1,1/7/2023 23:47,1.08,3.72,24.17,1.1,4.83,9,38
69909595,1057,5,69909595,69909595,FINISHED,367200,47600,42640,23,47,7,1,1/7/2023 23:47,2.05,,19.83,,3.18,15.07,38.08
69909596,707,5,69909596,69909596,FINISHED,407200,47600,24000,23,47,7,1,1/7/2023 23:47,8.32,2.07,17.13,8.33,10.4,15.95,43.48
69909708,631,5,69909708,69909708,FINISHED,345600,47600,24000,23,48,7,1,1/7/2023 23:48,2.62,1.3,15.35,4.68,5.98,12.75,34.07
69909713,1057,5,69909713,69909713,FINISHED,533200,47600,41200,23,48,7,1,1/7/2023 23:48,1.95,,19.48,,3.18,9.48,32.15
69909758,495,5,69909758,69909758,FINISHED,267600,47600,24000,23,48,7,1,1/7/2023 23:48,7.55,4.22,4.67,8.1,12.32,14.73,31.72
69909995,2541,5,69909995,69909995,FINISHED,374000,27600,24000,23,49,7,1,1/7/2023 23:49,1.3,1.3,24.92,3.4,4.7,24.07,53.68
69910146,294,5,69910146,69910146,FINISHED,399200,39600,38840,23,49,7,1,1/7/2023 23:49,2.83,8.3,21.45,7.78,16.08,25,62.53
69910420,983,5,69910420,69910420,FINISHED,326400,27600,32000,23,50,7,1,1/7/2023 23:50,0.5,19.7,18.75,0.53,20.23,5.77,44.75
69910468,950,5,69910468,69910468,FINISHED,135600,27600,32520,23,50,7,1,1/7/2023 23:50,1.15,1.8,5.1,2.42,4.22,56.27,65.58
69910539,99,5,69910539,69910539,FINISHED,286800,63600,46080,23,50,7,1,1/7/2023 23:50,0.37,3.72,5.83,0.38,4.1,16.08,26.02
69910563,1107,13,69910563,69910563,FINISHED,696000,0,54720,23,50,7,1,1/7/2023 23:50,0.47,,18.68,,5.88,19.47,44.02
69910773,85,5,69910773,69910773,FINISHED,126000,37600,24000,23,51,7,1,1/7/2023 23:51,1.45,5.65,1.65,1.9,7.55,19.15,28.35
69910775,274,5,69910775,69910775,FINISHED,978800,47600,24000,23,51,7,1,1/7/2023 23:51,2.33,0.22,27.6,2.35,2.57,20.08,50.25
69910829,656,5,69910829,69910829,FINISHED,335200,39600,24080,23,51,7,1,1/7/2023 23:51,0.83,1.42,15.38,0.85,2.27,18.12,35.77
69910951,496,5,69910951,69910951,FINISHED,534400,47600,32000,23,51,7,1,1/7/2023 23:51,1.48,11.27,13.43,1.52,12.78,8.45,34.68
69910952,321,5,69910952,69910952,FINISHED,349400,47600,24000,23,51,7,1,1/7/2023 23:51,2.53,,11.72,,6,9.2,26.9
69911061,2439,5,69911061,69911061,FINISHED,243200,0,24000,23,51,7,1,1/7/2023 23:51,0.27,2,15.5,1.2,3.2,10.72,29.42
69911104,415,5,69911104,69911104,FINISHED,550000,47600,24000,23,51,7,1,1/7/2023 23:51,1.13,4.43,38.52,1.15,5.58,5.23,49.35
69911237,236,5,69911237,69911237,FINISHED,299600,47600,24000,23,52,7,1,1/7/2023 23:52,2.87,1.33,3.2,8.17,9.5,11.75,24.45
69911471,345,5,69911471,69911471,FINISHED,302800,39600,34720,23,52,7,1,1/7/2023 23:52,3.78,0.63,18.78,6.62,7.25,20.82,46.85
69911556,623,5,69911556,69911556,FINISHED,101200,19600,38800,23,53,7,1,1/7/2023 23:53,1.87,2.7,5.72,3.12,5.82,15.55,27.08
69911620,294,5,69911620,69911620,FINISHED,300400,27600,34800,23,53,7,1,1/7/2023 23:53,2.87,1.57,17.82,7.82,9.4,15.98,43.2
69911621,3412,5,69911621,69911621,FINISHED,360000,47960,38680,23,53,7,1,1/7/2023 23:53,4.23,,19.23,,6.08,13.12,38.45
69911849,2398,5,69911849,69911849,FINISHED,195200,31600,40160,23,53,7,1,1/7/2023 23:53,0.4,,26.43,,3.18,23.58,53.2
69911926,415,5,69911926,69911926,FINISHED,459200,47600,24000,23,53,7,1,1/7/2023 23:53,1.25,8.1,21.73,4.8,12.9,30.03,64.67
69911982,8,5,69911982,69911982,FINISHED,80000,0,24080,23,54,7,1,1/7/2023 23:54,0.48,2.73,11.42,0.52,3.23,7.48,22.15
69912002,189,5,69912002,69912002,FINISHED,239000,39600,32720,23,54,7,1,1/7/2023 23:54,3.02,0.43,24.08,7.07,7.5,21.05,52.63
69912106,2439,5,69912106,69912106,FINISHED,175200,0,37840,23,54,7,1,1/7/2023 23:54,0.88,,37.53,,6.33,11.47,55.32
69912172,975,5,69912172,69912172,FINISHED,135600,0,22280,23,54,7,1,1/7/2023 23:54,1.52,2.28,16.18,2.45,4.73,17.72,38.63
69912357,623,5,69912357,69912357,FINISHED,188360,19600,24000,23,54,7,1,1/7/2023 23:54,5.1,1.17,12.45,6.6,7.77,17.35,37.57
69912358,1057,5,69912358,69912358,FINISHED,223600,47600,33120,23,54,7,1,1/7/2023 23:54,2.68,1.93,22.63,3.32,5.25,10.65,38.53
69912371,2439,15,69912371,69912371,FINISHED,303600,0,32280,23,54,7,1,1/7/2023 23:54,1.9,2,10.87,2.82,4.82,22.83,38.52
69912446,975,5,69912446,69912446,FINISHED,123600,0,30400,23,54,7,1,1/7/2023 23:54,1.55,0.88,15.7,2.5,3.38,29.78,48.88
69912508,356,5,69912508,69912508,FINISHED,118080,31600,44760,23,55,7,1,1/7/2023 23:55,0.87,2.63,3.95,1.65,4.28,12.53,20.77
69912527,1324,13,69912527,69912527,FINISHED,400000,47600,42240,23,55,7,1,1/7/2023 23:55,1.02,1.9,8.68,1.03,2.93,14.82,26.43
69912563,955,5,69912563,69912563,FINISHED,159600,0,50960,23,55,7,1,1/7/2023 23:55,0.18,5.28,17.67,2.08,7.37,26.13,51.17
69912567,1399,5,69912567,69912567,FINISHED,279200,0,33080,23,55,7,1,1/7/2023 23:55,0.47,3,14.57,0.47,3.47,10.42,28.47
69912592,84,5,69912592,69912592,CANCELED,238000,0,0,23,55,7,1,1/7/2023 23:55,,,,,,,
69912593,294,5,69912593,69912593,FINISHED,134800,27600,35880,23,55,7,1,1/7/2023 23:55,2.23,1.4,16.83,6.87,8.27,16.48,41.58
69912617,294,5,69912617,69912617,FINISHED,110400,39600,48440,23,55,7,1,1/7/2023 23:55,0.75,2.15,18.08,5.68,7.83,19.25,45.17
69912782,8,5,69912782,69912782,FINISHED,618000,0,30400,23,55,7,1,1/7/2023 23:55,0.7,1.82,29.07,0.78,2.6,15.03,46.7
69913019,1037,5,69913019,69913019,FINISHED,218000,47600,37160,23,55,7,1,1/7/2023 23:55,1.93,,13.37,,4.95,18.7,37.02
69913023,415,5,69913023,69913023,FINISHED,223600,47600,24000,23,55,7,1,1/7/2023 23:55,0.43,4.73,13.95,0.47,5.18,24.78,43.92
69913031,415,5,69913031,69913031,FINISHED,412000,47600,24000,23,55,7,1,1/7/2023 23:55,0.97,7.63,17.37,1.02,8.63,8.77,34.78
69913193,100,5,69913193,69913193,FINISHED,167200,0,12800,23,56,7,1,1/7/2023 23:56,0.35,3.77,20.15,0.38,4.13,10.13,34.42
69913234,89,15,69913234,69913234,CANCELED,108000,0,24000,23,56,7,1,1/7/2023 23:56,3.37,3.72,2.9,3.38,7.1,37.72,47.72
69913239,903,10,69913239,69913239,FINISHED,270800,0,35200,23,56,7,1,1/7/2023 23:56,2.63,,5.33,,7.52,18.52,31.38
69913314,1119,5,69913314,69913314,FINISHED,98800,0,24000,23,56,7,1,1/7/2023 23:56,3.9,1.85,5.02,8.07,9.92,28.27,43.22
69913407,886,5,69913407,69913407,FINISHED,99600,19600,32000,23,56,7,1,1/7/2023 23:56,4.77,7.43,7.75,4.78,12.2,16.9,36.85
69913616,8,5,69913616,69913616,FINISHED,176000,0,22800,23,57,7,1,1/7/2023 23:57,0.65,1.08,25.7,0.67,1.75,6.43,33.88
69913680,1399,5,69913680,69913680,FINISHED,311200,0,22800,23,57,7,1,1/7/2023 23:57,0.23,1.47,16.95,0.32,1.78,12.4,31.15
69913689,53,5,69913689,69913689,FINISHED,426000,27600,24000,23,57,7,1,1/7/2023 23:57,0.57,4.1,17.17,0.58,4.68,26.12,47.97
69913690,676,5,69913690,69913690,FINISHED,619600,47600,16760,23,57,7,1,1/7/2023 23:57,6.62,0.55,18.22,6.63,7.2,16.43,41.83
69913710,435,5,69913710,69913710,FINISHED,137600,39960,43800,23,58,7,1,1/7/2023 23:58,3.62,,0.17,,7.3,14.78,22.25
